epoch,train_nt_xent,val_nt_xent,provenance
101,0.3276971428571429,0.42358170297029707,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
102,0.3149862404526169,0.4290875473833098,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
103,0.3188100028288543,0.429239694483734,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
104,0.333521674681754,0.4060528656294202,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
105,0.316123575671853,0.39821671287128724,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
106,0.3126749759547385,0.4214511004243282,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
107,0.3286832135785007,0.4245147043847244,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
108,0.331683179632249,0.4016142347949081,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
109,0.33060752475247535,0.4035421442715701,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
110,0.33144668741159844,0.40027250919377666,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
111,0.2886930693069307,0.3736891654879775,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
112,0.2948996209335222,0.4059668571428574,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
113,0.29503301838755314,0.3777719038189533,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
114,0.26671996605374826,0.35881236775106085,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
115,0.2912854766619519,0.3896123903818953,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
116,0.27195348231966077,0.3690466195190949,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
117,0.2885808656294204,0.387256486562942,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
118,0.28338157850070744,0.3694002036775106,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
119,0.27818229137199446,0.3552403281471006,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
120,0.2686897991513437,0.3433161640735505,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
121,0.2702900707213578,0.34373623762376226,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
122,0.275950314002829,0.37065336350777955,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
123,0.2894205940594061,0.33799305233380483,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
124,0.26571343705799166,0.35603216973125895,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
125,0.2516532729844412,0.3380355530410184,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
126,0.2626128656294202,0.31540186704384765,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
127,0.22713641867043854,0.3256264893917964,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
128,0.2657291881188122,0.43711943422913735,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
129,0.25140482036775125,0.3150821272984441,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
130,0.2331474851485149,0.317910347949081,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
131,0.23425812729844409,0.369323360678925,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
132,0.2328574257425744,0.32668753606789247,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
133,0.2488820820367752,0.3112422404526167,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
134,0.2104139405940595,0.316956243281471,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
135,0.2437040226308349,0.3124887581329563,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
136,0.2192872644978785,0.30125155304101847,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
137,0.2218477284299858,0.3262530466760962,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
138,0.2147092390381895,0.35959686562942017,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
139,0.21626001697312613,0.30887206789250365,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
140,0.21328694766619538,0.2972393323903819,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
141,0.19697991513437052,0.2747905742574259,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
142,0.22192924469589825,0.28778277793493645,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
143,0.19810806223479482,0.31262301555869887,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
144,0.21212273833097606,0.28957371428571443,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
145,0.1979084356435643,0.3022952079207921,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
146,0.19485053465346525,0.2849369391796326,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
147,0.18559624328147106,0.30898754172560117,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
148,0.19294879773691642,0.30155335785007065,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
149,0.20326516548797735,0.29933469872701557,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
150,0.22426574257425758,0.2777242545968883,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
151,0.2000564299858556,0.28424581612446964,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
152,0.1926563847241869,0.28521894200848674,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
153,0.1878949816124469,0.2699575671852903,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
154,0.19726801697312601,0.2803076661951911,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
155,0.1861705120226309,0.2627956096181048,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
156,0.21037370297029723,0.2821897142857146,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
157,0.16810480339462508,0.2658855671852902,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
158,0.2080289448373409,0.266669052333805,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
159,0.16427374257425753,0.2674525374823198,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
160,0.19287520226308352,0.2630796039603962,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
161,0.16277509476661955,0.25595452333804825,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
162,0.14726966902404537,0.28058705516265925,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
163,0.16887602828854287,0.24756673267326756,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
164,0.18070832248939173,0.25584050919377654,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
165,0.18273084016973118,0.2547644243281473,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
166,0.1674574823196604,0.23585615841584184,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
167,0.19283257708628,0.2670315473833098,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
168,0.1528672588401696,0.2536107609618108,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
169,0.16480699292786416,0.23581455162659126,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
170,0.16208558981612442,0.25133185855728435,digitized_from_notebook_exported_svg:ssl_train_validation_loss.svg
